Name,Title,Type,Revision,Class,Lifecycle State,Scanned In,Checked Out?,Modified Date,Owner Name
"CA069522,A,2,D39443_Lower_Electrode_Tail (Overmold)_TRR",D39443_Lower_Electrode_Tail (Overmold)_TRR,Tooling Requirements Review (TRR),A,Component Approval Document,Released, ,NO,10/03/2019 13:01:09:850,Release
"PRC091582,A,5,D38282G02/G04 Outer Tube with Heat Shrink Biocompatibility Test build",D38282G02/G04 Outer Tube with Heat Shrink Biocompatibility Test build,None,A,Engineering Study,Released, ,NO,09/30/2019 12:06:04:742,Release
"CA068253,A,1,D36868P02_Closure Lever_PFMEA",D36868P02_Closure Lever_PFMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,09/30/2019 11:39:42:346,Release
"PRC091461,A,8,ECR-1110 Performance Qualification Report",ECR-1110 Performance Qualification Report,None,A,Completion Report,Released, ,NO,09/30/2019 11:39:42:284,Release
"PRC091629,B,7,Brick, DV Verify by Inspection, G10002, etc.","Brick, DV Verify by Inspection, G10002, etc.",None,B,Engineering Study,Released, ,NO,09/30/2019 11:39:42:252,Release
"PRC092087,A,1,ECR1110 DV2 Test Completion Report",ECR1110 DV2 Test Completion Report,None,A,Completion Report,Released, ,NO,09/30/2019 11:39:42:206,Release
"PRC092086,A,1,ECR1110 DV2 Test Protocol",ECR1110 DV2 Test Protocol,Protocol - Other,A,Protocol,Released, ,NO,09/30/2019 11:39:42:190,Release
"CA068345,D,8,D37118P02_Right_Shroud_CS",D37118P02_Right_Shroud_CS,Capability Study,D,Component Approval Document,Released, ,NO,09/30/2019 11:39:42:159,Release
"SCN068707,A,1,Rationale for Simulated Sterilization",Rationale for Simulated Sterilization,None,A,Scanned (Hardcopy) Item,Released, ,NO,09/30/2019 11:39:42:159,Release
"CA068343,C,3,D37118P02_Right_Shroud_CRR",D37118P02_Right_Shroud_CRR,Component Requirements Review,C,Component Approval Document,Released, ,NO,09/30/2019 11:39:42:143,Release
"CA068350,C,3,D37119P02_Left_Shroud_CRR",D37119P02_Left_Shroud_CRR,Component Requirements Review,C,Component Approval Document,Released, ,NO,09/30/2019 11:39:42:127,Release
"CA068352,D,5,D37119P02_Left Shroud_CS",D37119P02_Left Shroud_CS,Capability Study,D,Component Approval Document,Released, ,NO,09/30/2019 11:39:42:127,Release
"CA068351,C,5,D37119P02_Left Shroud_FAI",D37119P02_Left Shroud_FAI,First Article,C,Component Approval Document,Released, ,NO,09/30/2019 11:39:42:112,Release
"CA068344,C,4,D37118P02_Right_Shroud_FAI",D37118P02_Right_Shroud_FAI,First Article,C,Component Approval Document,Released, ,NO,09/30/2019 11:39:42:096,Release
"PRC089284,B,5,Brick ECR1110 DV Build Completion Report",Brick ECR1110 DV Build Completion Report,None,B,Completion Report,Released, ,NO,09/30/2019 11:39:42:034,Release
"PRC074789,E,4,Brick Device Line Gage R&R for Transfer Pallet Vision System E17130",Brick Device Line Gage R&R for Transfer Pallet Vision System E17130,None,E,Engineering Study,Released, ,NO,09/30/2019 11:39:42:018,Release
"PRC074623,C,4,Vision System Gage R&R  in Equipment E17135 of Brick Line (Handle Assembly)",Vision System Gage R&R  in Equipment E17135 of Brick Line (Handle Assembly),None,C,Engineering Study,Released, ,NO,09/30/2019 11:39:42:002,Release
"CA068255,A,7,D36868_Closure_Lever_I_Sheet",D36868_Closure_Lever_I_Sheet,Inspection Sheet RMI,A,Component Approval Document,Released, ,NO,09/30/2019 11:39:41:987,Release
"PRC074067,C,3,Brick Device Line 149, GR&R - E17134","Brick Device Line 149, GR&R - E17134",None,C,Engineering Study,Released, ,NO,09/30/2019 11:39:41:971,Release
"SCN068508,A,1,ECR1110 Design Validation Memo",ECR1110 Design Validation Memo,None,A,Scanned (Hardcopy) Item,Released, ,NO,09/30/2019 11:39:41:971,Release
"PRC074066,C,4,Brick Device Line 149 GRR Vision System E17133",Brick Device Line 149 GRR Vision System E17133,None,C,Engineering Study,Released, ,NO,09/30/2019 11:39:41:955,Release
"PRC089617,A,2,ECR1110 Design Verification Testing",ECR1110 Design Verification Testing,None,A,Completion Report,Released, ,NO,09/30/2019 11:39:41:924,Release
"PRC090557,A,1,Installation Qualification for Contact Tooling E17128P90 on Shaft Functional Tester E17128",Installation Qualification for Contact Tooling E17128P90 on Shaft Functional Tester E17128,None,A,Completion Report,Released, ,NO,09/30/2019 11:39:41:877,Release
"CA068346,B,1,D37118_Right_Shroud_PFMEA",D37118_Right_Shroud_PFMEA,Supplier Process FMEA,B,Component Approval Document,Released, ,NO,09/30/2019 11:39:41:862,Release
"CA068353,B,1,D37119P02_Left Shroud_PFMEA",D37119P02_Left Shroud_PFMEA,Supplier Process FMEA,B,Component Approval Document,Released, ,NO,09/30/2019 11:39:41:862,Release
"PRC089616,A,2,ECR1110 Design Verification Testing",ECR1110 Design Verification Testing,Protocol - Other,A,Protocol,Released, ,NO,09/30/2019 11:39:41:830,Release
"PRC089283,A,1,Brick ECR1110 DV Build Protocol",Brick ECR1110 DV Build Protocol,Protocol Engineering Pilot,A,Protocol,Released, ,NO,09/30/2019 11:39:41:784,Release
"RMD001261,E,5,Project Brick - DFMEA",Project Brick - DFMEA,Design FMEA (device)-Legacy,E,Risk Management Document,Released, ,NO,09/30/2019 11:39:41:674,Release
"CA068252,A,2,D36868P02_Closure Lever_CS",D36868P02_Closure Lever_CS,Capability Study,A,Component Approval Document,Released, ,NO,09/30/2019 11:39:41:580,Release
"CA068254,A,2,D36868P02_Closure Lever_CP",D36868P02_Closure Lever_CP,Control Plan,A,Component Approval Document,Released, ,NO,09/30/2019 11:39:41:580,Release
"CA068251,A,2,D36868P02_Closure Lever_FAI",D36868P02_Closure Lever_FAI,First Article,A,Component Approval Document,Released, ,NO,09/30/2019 11:39:41:565,Release
"SCN069368,A,1,Design Review DRVW0000865 Risk RSK00000970 Response",Design Review DRVW0000865 Risk RSK00000970 Response,None,A,Scanned (Hardcopy) Item,Released, ,NO,09/26/2019 23:44:41:143,Release
"SCN069350,A,3,Design Review DRVW0000865 Risk RSK00000969 Response",Design Review DRVW0000865 Risk RSK00000969 Response,None,A,Scanned (Hardcopy) Item,Released, ,NO,09/26/2019 16:00:57:255,Release
"SCN069323,A,2,Design Review DRVW0000865 Risk Close-out Response",Design Review DRVW0000865 Risk Close-out Response,Design Review Documents,A,Scanned (Hardcopy) Item,Released, ,NO,09/26/2019 15:24:52:879,Release
"SCN069188,A,1,1909-0142 Brick PRC092086 Torque-to-Rotate",1909-0142 Brick PRC092086 Torque-to-Rotate,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,09/26/2019 13:59:18:395,Release
"SCN069154,A,1,1909-0142 Brick PRC092086 Abuse Load Opening",1909-0142 Brick PRC092086 Abuse Load Opening,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,09/26/2019 10:18:34:555,Release
"SCN068676,A,5,04NSLX120L",04NSLX120L,Pressure Sensitive Label,A,Scanned (Hardcopy) Item,Released, ,NO,09/25/2019 13:19:55:939,Release
"SCN068674,A,6,03NSLX120L",03NSLX120L,Pressure Sensitive Label,A,Scanned (Hardcopy) Item,Released, ,NO,09/25/2019 13:17:53:922,Release
"PRC092188,A,4,INVENTORY BUILT PROTOCOL FOR NEW G LEVEL FOR SHAFT AND DEVICE IN THE BRICK LINE 149",INVENTORY BUILT PROTOCOL FOR NEW G LEVEL FOR SHAFT AND DEVICE IN THE BRICK LINE 149,Protocol - Other,A,Protocol,Released, ,NO,09/24/2019 18:58:58:311,Release
"PRC091629,A,3,Brick, DV Verify by Inspection, G10002, etc.","Brick, DV Verify by Inspection, G10002, etc.",None,A,Engineering Study,Released, ,NO,09/24/2019 16:44:59:471,Release
"SCN048540,C,1,Brick Preclinical Summary",Brick Preclinical Summary,Pre-Clin Strategy,C,Scanned (Hardcopy) Item,Working, ,NO,09/24/2019 15:16:46:250,WIP
"SCN048540,B,1,Brick Preclinical Summary",Brick Preclinical Summary,Pre-Clin Strategy,B,Scanned (Hardcopy) Item,Released, ,NO,09/23/2019 16:33:49:522,Release
"SCN069153,A,1,1909-0127 CSZ 3 PRC092086 Brick Test SCN052111_09-17-19",1909-0127 CSZ 3 PRC092086 Brick Test SCN052111_09-17-19,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,09/23/2019 14:07:07:947,Release
"PRC091462,A,2,Jabil Associates Training Brick - Vineyard",Jabil Associates Training Brick - Vineyard,Protocol - Other,A,Protocol,Released, ,NO,09/19/2019 10:39:00:142,Release
"PRC092062,A,2,NSLX120L Shroud Equivalency Assessment",NSLX120L Shroud Equivalency Assessment,None,A,Engineering Study,Released, ,NO,09/17/2019 15:58:58:011,Release
"PRC092074,A,4,EHS&S Job Safety Analysis for Change in palletizing configuration",EHS&S Job Safety Analysis for Change in palletizing configuration,None,A,Engineering Study,Released, ,NO,09/13/2019 10:31:25:694,Release
"PRC091541,A,2,Completion report of PRC091540 Confirmation Run",Completion report of PRC091540 Confirmation Run,None,A,Completion Report,Released, ,NO,09/12/2019 18:55:57:058,Release
"SCN068389,A,1,ECR0001605- Phase 4: Analysis of Pallet Change for NSLX120L, HARHD20 and HARHD36 product codes","ECR0001605- Phase 4: Analysis of Pallet Change for NSLX120L, HARHD20 and HARHD36 product codes",None,A,Scanned (Hardcopy) Item,Released, ,NO,09/12/2019 18:55:57:042,Release
"PRC091540,A,10,Confirmation run for pallet configuration optimization on HARHD and NSLX120L codes",Confirmation run for pallet configuration optimization on HARHD and NSLX120L codes,Protocol - Other,A,Protocol,Released, ,NO,09/12/2019 18:55:57:026,Release
"PRC090997,A,6,GR&R for OP110 Silicone Dip and Cure Station",GR&R for OP110 Silicone Dip and Cure Station,None,A,Engineering Study,Released, ,NO,09/12/2019 15:37:39:065,Release
"PRC090756,A,5,Process Characterization Study for OP100",Process Characterization Study for OP100,None,A,Engineering Study,Released, ,NO,09/11/2019 19:13:06:541,Release
"SCN068786,A,1,1908-0292 CSZ 3 Brick Test PR001321_09-04-19",1908-0292 CSZ 3 Brick Test PR001321_09-04-19,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,09/11/2019 10:15:28:502,Release
"PRC091460,A,9,ECR-1110 Performance Qualification",ECR-1110 Performance Qualification,Protocol Performance Qualification,A,Protocol,Released, ,NO,09/10/2019 16:06:09:932,Release
"PRC085739,B,3,Brick Accelerated Aging, T=60 months, Completion Report","Brick Accelerated Aging, T=60 months, Completion Report",None,B,Completion Report,Released, ,NO,09/10/2019 11:37:18:281,Release
"PRC085739,A,2,Brick Accelerated Aging, T=60 months, Completion Report","Brick Accelerated Aging, T=60 months, Completion Report",None,A,Completion Report,Released, ,NO,09/10/2019 11:37:17:500,Release
"PRC090925,A,3,GR&R Visual Inspection of Welded Electrodes, Brick, Shaft.","GR&R Visual Inspection of Welded Electrodes, Brick, Shaft.",None,A,Engineering Study,Released, ,NO,09/09/2019 13:29:55:748,Release
"PRC091261,A,4,Brick, Shaft, Heat Shrink GR&R","Brick, Shaft, Heat Shrink GR&R",None,A,Engineering Study,Released, ,NO,09/09/2019 09:14:46:503,Release
"SCN068627,A,1,RDL-AML ATL 1908-0296 Eric Roberson 090319",RDL-AML ATL 1908-0296 Eric Roberson 090319,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,09/06/2019 11:31:13:144,Release
"CA068345,A,2,D37118_Right_Shroud_Cap_Study",D37118_Right_Shroud_Cap_Study,Capability Study,A,Component Approval Document,Released, ,NO,09/05/2019 10:33:04:342,Release
"CA068345,B,2,D37118_Right_Shroud_Cap_Study",D37118_Right_Shroud_Cap_Study,Capability Study,B,Component Approval Document,Released, ,NO,09/05/2019 10:33:03:827,Release
"CA068345,C,2,D37118_Right_Shroud_Cap_Study",D37118_Right_Shroud_Cap_Study,Capability Study,C,Component Approval Document,Released, ,NO,09/05/2019 10:33:03:483,Release
"CA068343,A,3,D37118_Right_Shroud_CRR",D37118_Right_Shroud_CRR,Component Requirements Review,A,Component Approval Document,Released, ,NO,09/05/2019 10:31:15:545,Release
"CA068343,B,2,D37118_Right_Shroud_CRR",D37118_Right_Shroud_CRR,Component Requirements Review,B,Component Approval Document,Released, ,NO,09/05/2019 10:31:15:202,Release
"SCN067587,B,1,New NSLX120L IFU Warning for MDR",New NSLX120L IFU Warning for MDR,None,B,Scanned (Hardcopy) Item,Released, ,NO,09/05/2019 10:30:25:233,Release
"SCN067587,A,2,New NSLX120L IFU Warning for MDR",New NSLX120L IFU Warning for MDR,None,A,Scanned (Hardcopy) Item,Released, ,NO,09/05/2019 10:30:24:467,Release
"PR001418,C,4,Visual Aid for Brick Device Reclamation Mark",Visual Aid for Brick Device Reclamation Mark,Photographic Document,C,General Processing Document,Released, ,NO,09/04/2019 18:07:38:857,Release
"PR001418,A,3,Visual Aid for Brick Device Reclamation Mark",Visual Aid for Brick Device Reclamation Mark,Photographic Document,A,General Processing Document,Released, ,NO,09/04/2019 18:07:37:685,Release
"PR001418,B,5,Visual Aid for Brick Device Reclamation Mark",Visual Aid for Brick Device Reclamation Mark,Photographic Document,B,General Processing Document,Released, ,NO,09/04/2019 18:07:37:185,Release
"CA068352,A,2,D37119_Left_Shroud_Cap_Study",D37119_Left_Shroud_Cap_Study,Capability Study,A,Component Approval Document,Released, ,NO,09/04/2019 15:16:49:243,Release
"CA068344,A,2,D37118_Right_Shroud_FAI",D37118_Right_Shroud_FAI,First Article,A,Component Approval Document,Released, ,NO,09/04/2019 15:16:48:837,Release
"CA068352,B,1,D37119_Left_Shroud_Cap_Study",D37119_Left_Shroud_Cap_Study,Capability Study,B,Component Approval Document,Released, ,NO,09/04/2019 15:16:48:587,Release
"CA068351,A,2,D37119_LFT_Shroud_FAI",D37119_LFT_Shroud_FAI,First Article,A,Component Approval Document,Released, ,NO,09/04/2019 15:16:48:493,Release
"CA068344,B,1,D37118_Right_Shroud_FAI",D37118_Right_Shroud_FAI,First Article,B,Component Approval Document,Released, ,NO,09/04/2019 15:16:48:352,Release
"CA068352,C,1,D37119P02_Left Shroud_CS",D37119P02_Left Shroud_CS,Capability Study,C,Component Approval Document,Released, ,NO,09/04/2019 15:16:48:149,Release
"CA068351,B,1,D37119P02_Left Shroud_FAI",D37119P02_Left Shroud_FAI,First Article,B,Component Approval Document,Released, ,NO,09/04/2019 15:16:48:087,Release
"CA068350,A,3,D37119_Left_Shroud_CRR",D37119_Left_Shroud_CRR,Component Requirements Review,A,Component Approval Document,Released, ,NO,09/04/2019 15:11:51:086,Release
"CA068350,B,2,D37119_Left_Shroud_CRR",D37119_Left_Shroud_CRR,Component Requirements Review,B,Component Approval Document,Released, ,NO,09/04/2019 15:11:50:446,Release
"CA073977,A,1,D43272-CP",D43272-CP,Control Plan,A,Component Approval Document,Working, ,NO,09/04/2019 13:02:02:495,WIP
"CA073975,A,1,D43272-CAP",D43272-CAP,Capability Study,A,Component Approval Document,Working, ,NO,09/04/2019 13:02:02:370,WIP
"CA073978,A,1,D43272-ISheet",D43272-ISheet,Inspection Sheet RMI,A,Component Approval Document,Working, ,NO,09/04/2019 13:02:02:276,WIP
"CA073976,A,1,D43272-PFMEA",D43272-PFMEA,Supplier Process FMEA,A,Component Approval Document,Working, ,NO,09/04/2019 13:02:02:167,WIP
"CA073974,A,1,D43272-FAI",D43272-FAI,First Article,A,Component Approval Document,Working, ,NO,09/04/2019 13:02:02:073,WIP
"CA073973,A,1,D43272-TRR",D43272-TRR,Tooling Requirements Review (TRR),A,Component Approval Document,Working, ,NO,09/04/2019 13:02:01:979,WIP
"CA073980,A,1,D43273-TRR",D43273-TRR,Tooling Requirements Review (TRR),A,Component Approval Document,Working, ,NO,09/04/2019 12:59:35:041,WIP
"CA073984,A,1,D43273-CP",D43273-CP,Control Plan,A,Component Approval Document,Working, ,NO,09/04/2019 12:59:34:948,WIP
"CA073983,A,1,D43273-PFMEA",D43273-PFMEA,Supplier Process FMEA,A,Component Approval Document,Working, ,NO,09/04/2019 12:59:34:854,WIP
"CA073982,A,1,D43273-CAP",D43273-CAP,Capability Study,A,Component Approval Document,Working, ,NO,09/04/2019 12:59:34:760,WIP
"CA073981,A,1,D43273-FAI",D43273-FAI,First Article,A,Component Approval Document,Working, ,NO,09/04/2019 12:59:34:666,WIP
"CA073985,A,1,D43273-ISheet",D43273-ISheet,Inspection Sheet RMI,A,Component Approval Document,Working, ,NO,09/04/2019 12:59:34:573,WIP
"TRP001467,A,6,Jaw Gap Measurement Station",Jaw Gap Measurement Station,None,A,Assembly Operation,Released, ,NO,09/02/2019 14:20:10:027,Release
"SCN054703,A,7,Oasis Bubble Package Design Strategy",Oasis Bubble Package Design Strategy,Packaging Documentation,A,Scanned (Hardcopy) Item,Released, ,NO,08/30/2019 07:42:59:108,Release
"SCN068430,A,2,ECR1316 Cable Equivalency Memo",ECR1316 Cable Equivalency Memo,None,A,Scanned (Hardcopy) Item,Released, ,NO,08/29/2019 12:02:39:776,Release
"PRC090602,A,5,Peters PQ Completion Report",Peters PQ Completion Report,None,A,Completion Report,Released, ,NO,08/29/2019 12:02:39:760,Release
"PRC086951,A,4,Brick Cable Reclamation Fixtures IQ Completion Report",Brick Cable Reclamation Fixtures IQ Completion Report,None,A,Completion Report,Released, ,NO,08/29/2019 12:02:39:541,Release
"PRC085531,B,2,DV Build for NSLX120L Cable Reclamation",DV Build for NSLX120L Cable Reclamation,None,B,Engineering Study,Released, ,NO,08/29/2019 12:02:39:526,Release
"CA075536,A,1,D45720_WIRE GUIDE_TRR",D45720_WIRE GUIDE_TRR,Tooling Requirements Review (TRR),A,Component Approval Document,Released, ,NO,08/29/2019 12:02:39:463,Release
"PR001420,A,16,Shaft Brick Line 147 Manufacuring Control Plan",Shaft Brick Line 147 Manufacuring Control Plan,Manufacturing Process Control Plan,A,General Processing Document,Released, ,NO,08/29/2019 05:03:27:915,Release
"PR001420,B,1,Shaft Brick Line 147 Manufacuring Control Plan",Shaft Brick Line 147 Manufacuring Control Plan,Manufacturing Process Control Plan,B,General Processing Document,Released, ,NO,08/29/2019 05:03:27:259,Release
"PRC089284,A,3,Brick ECR1110 DV Build Completion Report",Brick ECR1110 DV Build Completion Report,None,A,Completion Report,Released, ,NO,08/28/2019 12:37:30:754,Release
"SCN068430,B,2,ECR1316 Cable Equivalency Memo",ECR1316 Cable Equivalency Memo,None,B,Scanned (Hardcopy) Item,Released, ,NO,08/28/2019 12:22:55:549,Release
"SCN053572,A,3,01NSLX120L",01NSLX120L,Pressure Sensitive Label,A,Scanned (Hardcopy) Item,Released, ,NO,08/23/2019 12:31:34:460,Release
"SCN044739,A,1,00NSLX120L",00NSLX120L,Pressure Sensitive Label,A,Scanned (Hardcopy) Item,Released, ,NO,08/23/2019 12:31:21:757,Release
"SCN062037,A,1,DCM_01NSLX120L_ISOMEDIX/EO",DCM_01NSLX120L_ISOMEDIX/EO,Sterilization Documentation,A,Scanned (Hardcopy) Item,Released, ,NO,08/21/2019 10:02:25:560,Release
"PRC091663,A,3,Brick ECR0001110 DV Build 2 Protocol",Brick ECR0001110 DV Build 2 Protocol,Protocol - Other,A,Protocol,Released, ,NO,08/15/2019 07:03:37:559,Release
"PRC088853,A,2,Brick Device Jaw Gap GR&R Completion Report",Brick Device Jaw Gap GR&R Completion Report,None,A,Completion Report,Released, ,NO,08/12/2019 03:44:09:442,Release
"PRC089829,A,2,Completion report Post production protocol STERIS vessel chamber 1",Completion report Post production protocol STERIS vessel chamber 1,None,A,Completion Report,Released, ,NO,08/09/2019 13:32:01:869,Release
"PRC074623,A,6,Vision System Gage R&R  in Equipment E17135 of Brick Line (Handle Assembly)",Vision System Gage R&R  in Equipment E17135 of Brick Line (Handle Assembly),None,A,Engineering Study,Released, ,NO,08/07/2019 16:26:48:780,Release
"PRC074623,B,3,Vision System Gage R&R  in Equipment E17135 of Brick Line (Handle Assembly)",Vision System Gage R&R  in Equipment E17135 of Brick Line (Handle Assembly),None,B,Engineering Study,Released, ,NO,08/07/2019 16:26:48:389,Release
"PRC074789,A,9,Brick Device Line Gage R&R for Transfer Pallet Vision System E17129",Brick Device Line Gage R&R for Transfer Pallet Vision System E17129,None,A,Engineering Study,Released, ,NO,08/07/2019 16:18:01:825,Release
"PRC074789,B,2,Brick Device Line Gage R&R for Transfer Pallet Vision System E17130",Brick Device Line Gage R&R for Transfer Pallet Vision System E17130,None,B,Engineering Study,Released, ,NO,08/07/2019 16:18:01:388,Release
"PRC074789,C,4,Brick Device Line Gage R&R for Transfer Pallet Vision System E17130",Brick Device Line Gage R&R for Transfer Pallet Vision System E17130,None,C,Engineering Study,Released, ,NO,08/07/2019 16:18:01:075,Release
"PRC074789,D,4,Brick Device Line Gage R&R for Transfer Pallet Vision System E17130",Brick Device Line Gage R&R for Transfer Pallet Vision System E17130,None,D,Engineering Study,Released, ,NO,08/07/2019 16:18:00:434,Release
"PRC074066,A,3,Brick Device Line 149 GRR Vision System E17133",Brick Device Line 149 GRR Vision System E17133,None,A,Engineering Study,Released, ,NO,08/07/2019 15:57:07:630,Release
"PRC074066,B,4,Brick Device Line 149 GRR Vision System E17133",Brick Device Line 149 GRR Vision System E17133,None,B,Engineering Study,Released, ,NO,08/07/2019 15:57:07:129,Release
"PRC089260,A,3,Brick - Design Verification Testing Completion Report for ECR0000945",Brick - Design Verification Testing Completion Report for ECR0000945,None,A,Completion Report,Released, ,NO,08/01/2019 17:02:44:139,Release
"PRC074067,A,10,Brick Device Line 149, GR&R - E17134","Brick Device Line 149, GR&R - E17134",None,A,Engineering Study,Released, ,NO,08/01/2019 16:20:14:289,Release
"PRC074067,B,3,Brick Device Line 149, GR&R - E17134","Brick Device Line 149, GR&R - E17134",None,B,Engineering Study,Released, ,NO,08/01/2019 16:20:13:508,Release
"SCN067422,A,3,RDL-AML ATL 1907-0187 Elie Laumond 072419",RDL-AML ATL 1907-0187 Elie Laumond 072419,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,07/31/2019 09:06:19:289,Release
"PRC091170,A,2,Brick ECR945 Test Puck DV Build",Brick ECR945 Test Puck DV Build,Protocol Engineering Pilot,A,Protocol,Released, ,NO,07/22/2019 10:05:34:029,Release
"PRC088874,B,3,Brick E17117 Jaw Glue Application Station Attribute GR&R Protocol",Brick E17117 Jaw Glue Application Station Attribute GR&R Protocol,Protocol - Other,B,Protocol,Released, ,NO,07/22/2019 10:04:57:310,Release
"PRC088874,A,1,Brick E17117 Jaw Glue Application Station Attribute GR&R Protocol",Brick E17117 Jaw Glue Application Station Attribute GR&R Protocol,Protocol - Other,A,Protocol,Released, ,NO,07/22/2019 10:04:56:201,Release
"SCN065597,A,5,MDR TD-010 - Manufacturing Technical Document for ENSEAL X1 Tissue Sealers",MDR TD-010 - Manufacturing Technical Document for ENSEAL X1 Tissue Sealers,None,A,Scanned (Hardcopy) Item,Released, ,NO,07/18/2019 19:06:03:368,Release
"SCN040525,J,3,Bookcase Approved Product Codes, Packaging Components, and Procedure Pack Assemblies","Bookcase Approved Product Codes, Packaging Components, and Procedure Pack Assemblies",Packaging Documentation,J,Scanned (Hardcopy) Item,Released, ,NO,07/18/2019 08:02:33:413,Release
"SCN040525,F,4,Bookcase Approved Product Codes, Packaging Components, and Procedure Pack Assemblies","Bookcase Approved Product Codes, Packaging Components, and Procedure Pack Assemblies",Packaging Documentation,F,Scanned (Hardcopy) Item,Released, ,NO,07/18/2019 08:02:29:210,Release
"SCN040525,G,2,Bookcase Approved Product Codes, Packaging Components, and Procedure Pack Assemblies","Bookcase Approved Product Codes, Packaging Components, and Procedure Pack Assemblies",Packaging Documentation,G,Scanned (Hardcopy) Item,Released, ,NO,07/18/2019 08:02:28:850,Release
"SCN040525,H,1,Bookcase Approved Product Codes, Packaging Components, and Procedure Pack Assemblies","Bookcase Approved Product Codes, Packaging Components, and Procedure Pack Assemblies",Packaging Documentation,H,Scanned (Hardcopy) Item,Released, ,NO,07/18/2019 08:02:28:428,Release
"PRC091028,A,4,ECR945 Preclinical Tissue Slipping Evaluation",ECR945 Preclinical Tissue Slipping Evaluation,None,A,Engineering Study,Released, ,NO,07/11/2019 11:04:52:290,Release
"CA068248,A,4,D36868_Closure_Lever_TRR",D36868_Closure_Lever_TRR,Tooling Requirements Review (TRR),A,Component Approval Document,Released, ,NO,07/11/2019 10:33:17:345,Release
"SCN066701,A,1,RS Report EES TD-010/TF-N000022 - Enseal",RS Report EES TD-010/TF-N000022 - Enseal,Product Stewardship Supportive Documents,A,Scanned (Hardcopy) Item,Released, ,NO,07/10/2019 10:45:09:032,Release
"SCN066252,A,1,ECR0001605- Phase 1: Analysis of Pallet Change for NSLX120L, HARHD20 and HARHD36 product codes","ECR0001605- Phase 1: Analysis of Pallet Change for NSLX120L, HARHD20 and HARHD36 product codes",None,A,Scanned (Hardcopy) Item,Released, ,NO,07/09/2019 16:57:21:297,Release
"PRC090484,B,4,Confirmation Run for Palletizing Configuration Change on Brick and Buccaneer",Confirmation Run for Palletizing Configuration Change on Brick and Buccaneer,Protocol - Other,B,Protocol,Released, ,NO,07/09/2019 16:57:21:266,Release
"RA000731,A,1,ECR0001533 OUS Determination",ECR0001533 OUS Determination,Regulatory Determination Form (OUS),A,Generic Regulatory Doc.,Released, ,NO,06/26/2019 04:29:20:222,Release
"CA070145,A,2,Brick-Carton Template CRR (P000223P01)",Brick-Carton Template CRR (P000223P01),Component Requirements Review,A,Component Approval Document,Released, ,NO,06/21/2019 07:39:26:518,Release
"CA075440,B,1,D43342P01_INSULATOR SPACER FB-PFMEA",D43342P01_INSULATOR SPACER FB-PFMEA,Supplier Process FMEA,B,Component Approval Document,Released, ,NO,06/20/2019 10:48:49:864,Release
"CA075439,B,4,D43342P01_INSULATOR SPACER_CS",D43342P01_INSULATOR SPACER_CS,Capability Study,B,Component Approval Document,Released, ,NO,06/20/2019 10:48:49:754,Release
"CA075439,A,1,D43342P01_INSULATOR SPACER_CS",D43342P01_INSULATOR SPACER_CS,Capability Study,A,Component Approval Document,Released, ,NO,06/20/2019 10:48:49:629,Release
"CA075195,A,3,D43342P01 INSULATOR SPACER FB -CRR",D43342P01 INSULATOR SPACER FB -CRR,Component Requirements Review,A,Component Approval Document,Released, ,NO,06/20/2019 10:48:49:489,Release
"CA075442,A,1,D43342-TRR",D43342-TRR,Tooling Requirements Review (TRR),A,Component Approval Document,Working, ,NO,06/20/2019 10:48:49:348,NA_hnagabhu
"CA075438,A,2,D43342P01_INSULATOR SPACER_FAI",D43342P01_INSULATOR SPACER_FAI,First Article,A,Component Approval Document,Released, ,NO,06/20/2019 10:48:49:254,Release
"CA075440,A,2,D43342P01_INSULATOR SPACER FB-PFMEA",D43342P01_INSULATOR SPACER FB-PFMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,06/20/2019 10:48:49:114,Release
"CA075195,B,2,D43342P01 INSULATOR SPACER FB -CRR",D43342P01 INSULATOR SPACER FB -CRR,Component Requirements Review,B,Component Approval Document,Released, ,NO,06/20/2019 10:48:48:989,Release
"CA075438,B,2,D43342P01_INSULATOR SPACER_FAI",D43342P01_INSULATOR SPACER_FAI,First Article,B,Component Approval Document,Released, ,NO,06/20/2019 10:48:48:848,Release
"CA075441,A,2,D43342P01_INSULATOR SPACER FB-CP",D43342P01_INSULATOR SPACER FB-CP,Control Plan,A,Component Approval Document,Released, ,NO,06/20/2019 10:48:48:754,Release
"CA075441,B,2,D43342P01_INSULATOR SPACER FB-CP",D43342P01_INSULATOR SPACER FB-CP,Control Plan,B,Component Approval Document,Released, ,NO,06/20/2019 10:48:48:583,Release
"PRC090484,A,5,Confirmation Run for Palletizing Configuration Change on Brick and Buccaneer",Confirmation Run for Palletizing Configuration Change on Brick and Buccaneer,Protocol - Other,A,Protocol,Released, ,NO,06/11/2019 13:12:18:807,Release
